20181228,700,1478.5,1480.39,1477.65,1478.16,1288,1,0,0
20181228,701,1479,1479.56,1478.38,1479.56,147,1,0,0
20181228,702,1479.1,1479.2,1478.11,1478.11,311,1,0,0
20181228,703,1478,1478.9,1478,1478.9,158,1,0,0
20181228,704,1478.53,1478.53,1478,1478,133,1,0,0
20181228,705,1478.53,1479,1478.33,1478.33,300,1,0,0
20181228,706,1478.4,1478.4,1478,1478,455,1,0,0
20181228,707,1478,1478,1477,1477,1067,1,0,0
20181228,708,1477,1477.01,1475.44,1475.6,1439,1,0,0
20181228,709,1476.87,1476.87,1474.6,1474.6,554,1,0,0
20181228,710,1475,1475,1474,1474,141,1,0,0
20181228,711,1473.52,1476.01,1473.52,1475.5,909,1,0,0
20181228,712,1476.01,1476.99,1476,1476,299,1,0,0
20181228,713,1476,1478.48,1476,1478,338,1,0,0
20181228,714,1477.95,1477.95,1476.31,1477,188,1,0,0
20181228,715,1477.05,1478.52,1477,1477.58,767,1,0,0
20181228,716,1478.43,1478.7,1476.01,1476.61,186,1,0,0
20181228,717,1477,1477.79,1476.1,1477,545,1,0,0
20181228,718,1477,1477,1474.3,1475,568,1,0,0
20181228,719,1475.1,1476,1475.01,1475.5,348,1,0,0
20181228,720,1476,1476.95,1474.34,1475.2,531,1,0,0
20181228,721,1477,1477,1475.34,1475.34,163,1,0,0
20181228,722,1476,1477.5,1475.02,1476.96,404,1,0,0
20181228,723,1476.48,1477.5,1476.48,1477,670,1,0,0
20181228,724,1476.5,1477.4,1476.11,1476.11,454,1,0,0
20181228,725,1476.3,1476.31,1476.21,1476.31,150,1,0,0
20181228,726,1476.5,1476.5,1476.5,1476.5,3,1,0,0
20181228,727,1476.95,1476.95,1476.5,1476.5,124,1,0,0
20181228,728,1476,1476.5,1475.12,1475.12,645,1,0,0
20181228,729,1475.12,1475.8,1474.41,1475.1,530,1,0,0
20181228,730,1475.1,1475.9,1474.81,1475.4,58,1,0,0
20181228,731,1475.4,1477.2,1475.4,1476,2416,1,0,0
20181228,732,1475.5,1475.5,1474.51,1475,152,1,0,0
20181228,733,1475,1475,1473.5,1474,859,1,0,0
20181228,734,1474,1474,1472.1,1473.97,647,1,0,0
20181228,735,1472.5,1472.93,1472,1472.93,244,1,0,0
20181228,736,1472,1472,1468.92,1470,956,1,0,0
20181228,737,1471.06,1472.5,1470.05,1472.5,275,1,0,0
20181228,738,1471.88,1472.45,1471,1471,1313,1,0,0
20181228,739,1471.13,1471.13,1470.84,1471.1,226,1,0,0
20181228,740,1472,1473,1472,1472.94,969,1,0,0
20181228,741,1472.79,1473,1472.79,1472.9,453,1,0,0
