20181227,700,1450.88,1455,1450,1452.61,1285,1,0,0
20181227,701,1454.01,1454.85,1452.75,1452.75,368,1,0,0
20181227,702,1453.06,1454,1453,1454,125,1,0,0
20181227,703,1454,1454.7,1452.24,1453.98,166,1,0,0
20181227,704,1452.6,1452.6,1452.37,1452.6,32,1,0,0
20181227,705,1453,1453,1452,1452,1016,1,0,0
20181227,706,1452.16,1453,1452,1452,828,1,0,0
20181227,707,1452.06,1452.06,1451.99,1452,317,1,0,0
20181227,708,1451.85,1451.85,1451.71,1451.71,13,1,0,0
20181227,709,1451.25,1451.7,1450.26,1451,803,1,0,0
20181227,710,1451.5,1451.5,1450,1450.99,600,1,0,0
20181227,711,1450,1450,1448.1,1448.1,411,1,0,0
20181227,712,1448.97,1449,1448.22,1448.86,47,1,0,0
20181227,713,1450,1451.8,1450,1451.8,663,1,0,0
20181227,714,1450.08,1450.08,1448,1448,778,1,0,0
20181227,715,1448.21,1451,1448.21,1451,909,1,0,0
20181227,716,1451,1451.59,1450.12,1450.12,146,1,0,0
20181227,717,1450,1450.75,1448.65,1449.84,102,1,0,0
20181227,718,1449.5,1449.5,1448,1448.45,848,1,0,0
20181227,719,1448.45,1448.6,1448.05,1448.05,491,1,0,0
20181227,720,1449.05,1450.8,1447.73,1448.63,815,1,0,0
20181227,721,1448.25,1448.25,1447.22,1447.22,130,1,0,0
20181227,722,1447.06,1449.44,1447.05,1449.44,411,1,0,0
20181227,723,1449.27,1449.27,1448.1,1448.5,187,1,0,0
20181227,724,1448.08,1448.96,1447.51,1448,422,1,0,0
20181227,725,1447.21,1448,1447.02,1447.3,440,1,0,0
20181227,726,1448,1449.91,1447.11,1449.68,322,1,0,0
20181227,727,1448.99,1449.75,1447.38,1449,492,1,0,0
20181227,728,1449.6,1449.67,1448.7,1448.7,71,1,0,0
20181227,729,1448.24,1448.24,1447.27,1447.95,183,1,0,0
20181227,730,1447.75,1448,1447,1447,252,1,0,0
20181227,731,1446.86,1447.8,1446.2,1447.8,147,1,0,0
20181227,732,1447.53,1448.7,1447.45,1448,625,1,0,0
20181227,733,1448.68,1448.68,1446.6,1446.6,79,1,0,0
20181227,734,1448.88,1448.88,1447.11,1447.11,141,1,0,0
20181227,735,1447.3,1449.62,1447.25,1449.6,584,1,0,0
20181227,736,1447.21,1449.01,1447.07,1449,431,1,0,0
20181227,737,1449,1449,1448.78,1448.8,235,1,0,0
20181227,738,1448.48,1452,1448.48,1449.43,694,1,0,0
20181227,739,1451.63,1451.63,1448.61,1449.99,98,1,0,0
20181227,740,1449.99,1450.7,1449.02,1450.7,405,1,0,0
20181227,741,1450.08,1451,1450,1451,910,1,0,0
20181227,742,1451,1451.77,1450.15,1451.14,298,1,0,0
20181227,743,1451.65,1452.16,1451,1451.97,812,1,0,0
20181227,744,1451,1451,1450,1450.89,498,1,0,0
20181227,745,1451.84,1453.01,1451.01,1453,1267,1,0,0
20181227,746,1453.92,1454,1453,1453.06,1107,1,0,0
20181227,747,1454,1456,1454,1455.96,1042,1,0,0
20181227,748,1457.89,1458.33,1455.12,1455.12,441,1,0,0
20181227,749,1456,1457,1455.9,1455.99,100,1,0,0
20181227,750,1455,1457,1455,1456.6,404,1,0,0
20181227,751,1456,1456.8,1456,1456.49,310,1,0,0
20181227,752,1456,1456,1454.01,1454.51,376,1,0,0
20181227,753,1455,1455.4,1454.5,1454.5,93,1,0,0
20181227,754,1455,1455,1453.88,1454,1412,1,0,0
20181227,755,1453,1453.74,1452.6,1453.27,195,1,0,0
20181227,756,1452.73,1453.03,1451.18,1452.42,621,1,0,0
